,id,rank,name,symbol,slug,is_active,first_historical_data,last_historical_data,platform,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address
0,1351,8738,Aces,ACES,aces,1,2016-08-19T17:29:31.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1353,2420,TajCoin,TAJ,tajcoin,1,2016-08-19T17:29:31.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1368,2535,Veltor,VLT,veltor,1,2016-09-03T22:19:32.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1376,64,Neo,NEO,neo,1,2016-09-09T03:09:33.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1382,6299,NoLimitCoin,NLC,nolimitcoin,1,2016-09-12T18:19:35.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1389,2529,Zayedcoin,ZYD,zayedcoin,1,2016-09-17T22:55:32.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1392,595,Pluton,PLU,pluton,1,2016-09-17T22:59:34.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xd8912c10681d8b21fd3742244f44658dba12264e
0,1395,2480,Dollarcoin,DLC,dollarcoin,1,2016-09-21T21:29:34.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1396,2456,MustangCoin,MST,mustangcoin,1,2016-09-21T21:29:34.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1414,597,Firo,FIRO,firo,1,2016-10-06T20:34:49.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1437,77,Zcash,ZEC,zcash,1,2016-10-29T15:19:32.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1439,2471,AllSafe,ASAFE,allsafe,1,2016-10-29T16:41:11.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1447,1765,ZClassic,ZCL,zclassic,1,2016-11-10T00:19:32.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1455,144,Golem,GLM,golem-network-tokens,1,2016-11-18T07:34:31.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1466,1681,Hush,HUSH,hush,1,2016-12-01T19:32:30.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1468,2194,Kurrent,KURT,kurrent,1,2016-12-01T19:32:30.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1473,1775,Pascal,PASC,pascal,1,2016-12-07T02:21:01.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1474,2095,Eternity,ENT,eternity,1,2016-12-07T02:21:01.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1492,801,Obyte,GBYTE,obyte,1,2016-12-27T20:54:34.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1495,2127,PoSW Coin,POSW,posw-coin,1,2017-01-03T16:44:36.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1500,1733,Wings,WINGS,wings,1,2017-01-11T15:04:34.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x667088b212ce3d06a1b553a7221E1fD19000d9aF
0,1503,3593,Jupiter,JUP,jupiter,1,2017-01-12T04:29:34.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1505,6824,Alias,ALIAS,alias,1,2017-01-14T22:50:12.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1511,2327,PureVidz,VIDZ,purevidz,1,2017-01-19T22:54:34.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1514,2350,ICOBID,ICOB,icobid,1,2017-01-20T18:39:34.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1515,2552,iBank,IBANK,ibank,1,2017-01-23T23:45:05.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1518,62,Maker,MKR,maker,1,2017-01-29T19:19:37.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2
0,1521,455,Komodo,KMD,komodo,1,2017-02-05T23:49:46.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1522,2433,FirstCoin,FRST,firstcoin,1,2017-02-05T23:49:45.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1528,2549,Iconic,ICON,iconic,1,2017-02-08T22:29:38.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1546,365,Centurion,CNT,centurion,1,2017-02-22T00:44:36.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1552,426,Enzyme,MLN,enzyme,1,2017-02-22T00:44:37.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xec67005c4e498ec7f55e092bd1d35cbc47c91892
0,1556,704,Chrono.tech,TIME,chrono-tech,1,2017-02-27T11:54:37.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x485d17A6f1B8780392d53D64751824253011A260
0,1558,2601,Argus,ARGUS,argus,1,2017-02-26T18:19:40.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1562,1864,Swarm City,SWT,swarm-city,1,2017-03-03T22:04:43.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xb9e7f8568e08d5659f5d29c4997173d84cdf2607
0,1567,250,Nano,XNO,nano,1,2017-03-07T00:34:45.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1578,2159,Zero,ZER,zero,1,2017-03-20T21:49:48.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1582,1943,Netko,NETKO,netko,1,2017-03-20T21:49:50.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1586,385,Ark,ARK,ark,1,2017-03-22T14:19:45.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1588,1731,Tokes,TKS,tokes,1,2017-03-26T16:54:44.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1596,1456,Edgeless,EDG,edgeless,1,2017-03-30T21:24:44.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x08711d3b02c8758f2fb3ab4e80228418a7f8e39c
0,1609,2214,Asch,XAS,asch,1,2017-04-01T21:40:14.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1619,1272,Skycoin,SKY,skycoin,1,2017-04-17T17:59:45.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1623,8739,BlazerCoin,BLAZR,blazercoin,1,2017-04-17T19:14:50.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1624,2179,Atmos,ATMOS,atmos,1,2017-04-17T19:34:53.000Z,2023-06-26T12:29:00.000Z,,1765.0,EOS,EOS,eos,ATMOS-eos-novusphereio
0,1629,1821,Zennies,ZENI,zennies,1,2017-04-18T00:04:49.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1630,2536,Coinonat,CXT,coinonat,1,2017-04-17T23:34:46.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1632,2589,Concoin,CONX,concoin,1,2017-04-18T00:04:49.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1636,1378,XTRABYTES,XBY,xtrabytes,1,2017-04-20T21:24:51.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1637,190,iExec RLC,RLC,rlc,1,2017-04-20T21:49:49.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x607f4c5bb672230e8672085532f7e901544a7375
0,1638,2009,WeTrust,TRST,trust,1,2017-04-20T21:59:47.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xcb94be6f13a1182e4a4b6140cb7bf2025d28e41b
0,1651,2467,SpeedCash,SCS,speedcash,1,2017-04-27T20:09:58.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x81995ff7AEe5c780192b47e0B42a7a86692d1415
0,1654,1575,BitCore,BTX,bitcore,1,2017-04-27T21:24:52.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1657,2540,Bitvolt,VOLT,bitvolt,1,2017-04-30T17:54:54.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1658,2198,Lunyr,LUN,lunyr,1,2017-05-01T13:29:54.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xfa05A73FfE78ef8f1a739473e462c54bae6567D9
0,1659,101,Gnosis,GNO,gnosis-gno,1,2017-05-01T20:09:54.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x6810e776880c02933d47db1b9fc05908e5386b96
0,1660,1135,Monolith,TKN,monolith,1,2017-05-07T14:04:49.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xaaaf91d9b90df800df4f55c205fd6989c977e73a
0,1669,1488,Humaniq,HMQ,humaniq,1,2017-05-11T21:19:54.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xcbcc0f036ed4788f63fc0fee32873d6a7487b908
0,1674,441,Cannation,CNNC,cannation,1,2017-05-13T18:09:54.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1678,2184,InsaneCoin,INSN,insanecoin-insn,1,2017-05-17T15:09:51.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1680,157,Aragon,ANT,aragon,1,2017-05-18T21:29:54.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xa117000000f279d81a1d3cc75430faa017fa5a2e
0,1681,780,PRIZM,PZM,prizm,1,2017-05-19T13:54:52.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1684,114,Qtum,QTUM,qtum,1,2017-05-24T15:19:53.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1693,2358,Theresa May Coin,MAY,theresa-may-coin,1,2017-05-30T20:29:50.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1694,1560,Sumokoin,SUMO,sumokoin,1,2017-05-30T20:44:55.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1697,105,Basic Attention Token,BAT,basic-attention-token,1,2017-06-01T05:14:54.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x0d8775f648430679a709e98d2b0cb6250d2887ef
0,1698,192,Horizen,ZEN,horizen,1,2017-06-01T16:14:53.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1700,664,Æternity,AE,aeternity,1,2017-06-01T16:39:55.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1701,8395,ScooterCoin,SCOOT,scootercoin,1,2017-06-01T17:44:53.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1703,1459,Metaverse ETP,ETP,metaverse,1,2017-06-05T19:09:56.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1706,1601,Aidos Kuneen,ADK,aidos-kuneen,1,2017-06-06T05:09:52.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1708,1548,Patientory,PTOY,patientory,1,2017-06-06T06:04:53.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x8ae4bf2c33a8e667de34b54938b0ccd03eb8cc06
0,1710,463,Veritaseum,VERI,veritaseum,1,2017-06-08T15:04:58.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x8f3470A7388c05eE4e7AF3d01D8C722b0FF52374
0,1712,799,Quantum Resistant Ledger,QRL,quantum-resistant-ledger,1,2017-06-10T05:49:51.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1720,76,IOTA,MIOTA,iota,1,2017-06-13T14:30:09.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1721,934,Mysterium,MYST,mysterium,1,2017-06-14T13:59:57.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x4Cf89ca06ad997bC732Dc876ed2A7F26a9E7f361
0,1722,2416,More Coin,MORE,more-coin,1,2017-06-16T19:24:59.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x305DE070488C8469dFAC957226c9c900c4BFbA22
0,1727,327,Bancor,BNT,bancor,1,2017-06-18T15:15:00.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c
0,1731,2405,GlobalToken,GLT,globaltoken,1,2017-06-19T21:34:58.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1732,269,Numeraire,NMR,numeraire,1,2017-06-23T04:50:03.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x1776e1F26f98b1A5dF9cD347953a26dd3Cb46671
0,1736,2321,Unify,UNIFY,unify,1,2017-06-23T20:15:05.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1745,8740,Dinastycoin,DCY,dinastycoin,1,2017-06-24T23:20:00.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1747,2349,Onix,ONX,onix,1,2017-06-24T23:54:59.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1750,7022,GXChain,GXC,gxchain,1,2017-06-25T00:30:00.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1757,377,FUNToken,FUN,funtoken,1,2017-06-27T05:00:03.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x419d0d8bdd9af5e606ae2232ed285aff190e711b
0,1758,1206,TenX,PAY,tenx,1,2017-06-27T05:30:59.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xb97048628db6b661d4c2aa833e95dbe1a905b280
0,1759,262,Status,SNT,status,1,2017-06-28T21:19:15.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x744d70fdbe2ba4cf95131626614a1763df805b9e
0,1762,292,Ergo,ERG,ergo,1,2017-06-29T00:19:14.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1765,49,EOS,EOS,eos,1,2017-07-01T19:14:14.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1768,584,Ambire AdEx,ADX,adx-net,1,2017-07-01T19:54:14.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xade00c28244d5ce17d72e40330b1c318cd12b7c3
0,1769,1639,Denarius,D,denarius-d,1,2017-07-02T00:29:14.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1772,185,Storj,STORJ,storj,1,2017-07-02T00:54:14.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xb64ef51c888972c908cfacf59b47c1afbc0ab8ac
0,1774,2581,SocialCoin,SOCC,socialcoin-socc,1,2017-07-02T03:39:15.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1779,1535,Wagerr,WGR,wagerr,1,2017-07-05T00:54:20.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1784,8741,Polybius,PLBT,polybius,1,2017-07-06T18:24:16.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x0affa06e7fbe5bc9a764c979aa66e8256a631f02
0,1785,525,Gas,GAS,gas,1,2017-07-06T18:39:16.000Z,2023-06-26T12:29:00.000Z,,1376.0,Neo,NEO,neo,602c79718b16e442de58778e148d0b1084e3b2dffd5de6b7b16cee7969282de7
0,1786,963,SunContract,SNC,suncontract,1,2017-07-06T19:49:16.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xF4134146AF2d511Dd5EA8cDB1C4AC88C57D60404
0,1787,2176,Jetcoin,JET,jetcoin,1,2017-07-07T15:54:15.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x8727c112c712c4a03371ac87a74dd6ab104af768
0,1788,260,Metal DAO,MTL,metal,1,2017-07-09T17:59:20.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xF433089366899D83a9f26A773D59ec7eCF30355e
0,1789,1217,Populous,PPT,populous,1,2017-07-11T17:11:47.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xd4fa1460f537bb9085d22c7bccb5dd450ef28e3a
0,1799,2504,Rupee,RUP,rupee,1,2017-07-11T04:34:44.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1807,1017,Santiment Network Token,SAN,santiment,1,2017-07-12T18:59:21.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x7c5a0ce9267ed19b22f8cae653f198e3e8daf098
0,1808,199,OMG Network,OMG,omg,1,2017-07-14T04:34:16.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xd26114cd6ee289accf82350c8d8487fedb8a0c07
0,1814,1540,Metrix Coin,MRX,metrix-coin,1,2017-07-15T21:24:16.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1816,272,Civic,CVC,civic,1,2017-07-17T17:39:17.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x41e5560054824ea6b0732e656e3ad64e20e94e45
0,1817,420,Voyager Token,VGX,voyager-token,1,2017-07-18T17:49:16.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x3C4B6E6e1eA3D4863700D7F76b36B7f3D3f13E3d
0,1826,929,Particl,PART,particl,1,2017-07-20T23:44:17.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1828,1892,SmartCash,SMART,smartcash,1,2017-07-21T01:54:17.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1830,2229,SkinCoin,SKIN,skincoin,1,2017-07-21T15:49:17.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x2bdc0d42996017fce214b21607a515da41a9e0c5
0,1831,20,Bitcoin Cash,BCH,bitcoin-cash,1,2017-07-23T16:29:27.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1834,1307,Pillar,PLR,pillar,1,2017-07-24T19:25:00.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xe3818504c1b32bf1557b16c238b2e01fd3149c17
0,1838,1847,OracleChain,OCT,oraclechain,1,2017-07-25T02:15:05.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1839,4,BNB,BNB,bnb,1,2017-07-25T04:30:05.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1846,2338,GeyserCoin,GSR,geysercoin,1,2017-07-27T21:04:54.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1850,2562,Cream,CRM,cream,1,2017-07-31T04:15:06.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1853,715,OAX,OAX,oax,1,2017-07-31T18:40:05.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x701c244b988a513c945973defa05de933b23fe1d
0,1856,500,district0x,DNT,district0x,1,2017-08-03T22:15:07.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x0abdace70d3790235af448c88547603b945604ea
0,1861,1931,Stox,STX,stox,1,2017-08-05T04:35:03.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x006BeA43Baa3f7A6f765F14f10A1a1b08334EF45
0,1866,387,Bytom,BTM,bytom,1,2017-08-08T21:39:25.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1876,1406,Dentacoin,DCN,dentacoin,1,2017-08-11T00:19:25.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x08d32b0da63e2C3bcF8019c9c5d849d7a9d791e6
0,1878,2323,Shadow Token,SHDW,shadow-token,1,2017-08-12T15:59:24.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1881,1595,DeepOnion,ONION,deeponion,1,2017-08-12T22:54:23.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1883,476,Adshares,ADS,adshares,1,2017-08-12T23:14:24.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1886,277,Dent,DENT,dent,1,2017-08-12T23:39:23.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x3597bfd533a99c9aa083587b074434e61eb0a258
0,1888,2104,InvestFeed,IFT,investfeed,1,2017-08-13T23:29:23.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x7654915a1b82d6d2d0afc37c52af556ea8983c7e
0,1896,148,0x Protocol,ZRX,0x,1,2017-08-16T14:09:21.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xe41d2489571d322189246dafa5ebde1f4699f498
0,1902,2301,MyBit,MYB,mybit,1,2017-08-19T19:35:03.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x5d60d8d7ef6d37e16ebabc324de3be57f135e0bc
0,1903,1137,HyperCash,HC,hypercash,1,2017-08-20T14:54:59.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1908,1602,Nebulas,NAS,nebulas-token,1,2017-08-23T04:29:58.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1916,2065,BiblePay,BBP,biblepay,1,2017-08-27T22:50:25.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1918,1340,Achain,ACT,achain,1,2017-08-27T19:45:10.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1925,709,Waltonchain,WTC,waltonchain,1,2017-08-27T21:20:27.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xb7cb1c96db6b22b0d3d9536e0108d062bd488f74
0,1930,2201,Primas,PST,primas,1,2017-08-28T12:05:18.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x5d4abc77b8405ad177d8ac6682d584ecbfd46cec
0,1934,97,Loopring,LRC,loopring,1,2017-08-30T02:15:10.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xbbbbca6a901c926f240b89eacb641d8aec7aeafd
0,1935,2582,LiteCoin Ultra,LTCU,litecoin-ultra,1,2017-08-30T02:55:15.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1937,2325,Po.et,POE,poet,1,2017-09-01T00:30:04.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x0e0989b1f9b8a38983c2ba8053269ca62ec9b195
0,1947,1097,Monetha,MTH,monetha,1,2017-09-06T05:40:04.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xaf4dce16da2877f8c9e00544c93b62ac40631f16
0,1948,921,Aventus,AVT,aventus,1,2017-09-06T16:40:14.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x0d88ed6e74bbfd96b831231638b66c05571e824f
0,1949,2103,Agrello,DLT,agrello-delta,1,2017-09-09T23:35:28.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x07e3c70653548B04f0A75970C1F81B4CBbFB606f
0,1950,1707,Hiveterminal Token,HVN,hiveterminal-token,1,2017-09-10T03:15:20.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xC0Eb85285d83217CD7c891702bcbC0FC401E2D9D
0,1954,1457,Moeda Loyalty Points,MDA,moeda-loyalty-points,1,2017-09-11T22:40:26.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x51db5ad35c671a87207d88fc11d593ac0c8415bd
0,1955,1408,Neblio,NEBL,neblio,1,2017-09-12T13:50:28.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1958,10,TRON,TRX,tron,1,2017-09-13T01:15:22.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1962,1927,BUZZCoin,BUZZ,buzzcoin,1,2017-09-13T02:45:06.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1966,58,Decentraland,MANA,decentraland,1,2017-09-17T00:41:16.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x0f5d2fb29fb7d3cfee444a200298f468908cc942
0,1967,2186,Indorse Token,IND,indorse-token,1,2017-09-19T02:49:57.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xf8e386eda857484f5a12e4b5daa9984e06e73705
0,1968,2512,XPA,XPA,xpa,1,2017-09-19T02:59:54.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x90528aeb3a2b736b780fd1b6c478bb7e1d643170
0,1970,2322,ATBCoin,ATB,atbcoin,1,2017-09-19T04:34:55.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1974,502,Propy,PRO,propy,1,2017-09-19T05:24:49.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x226bb599a12c826476e3a771454697ea52e9e220
0,1975,22,Chainlink,LINK,chainlink,1,2017-09-20T20:54:59.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca
0,1982,8742,Kyber Network Crystal Legacy,KNCL,kyber-network-crystal-legacy,1,2017-09-24T14:09:29.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xdd974d5c2e2928dea5f71b9825b8b646686bd200
0,1983,1611,VIBE,VIBE,vibe,1,2017-09-25T03:14:27.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xe8ff5c9c75deb346acac493c463c8950be03dfba
0,1984,1998,Substratum,SUB,substratum,1,2017-09-25T03:29:30.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x8D75959f1E61EC2571aa72798237101F084DE63a
0,1991,2463,Rivetz,RVT,rivetz,1,2017-09-25T21:14:32.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x3d1ba9be9f66b8ee101911bc36d3fb562eac2244
0,1993,671,Kin,KIN,kin,1,2017-09-27T19:29:34.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,1996,1070,SALT,SALT,salt,1,2017-09-29T05:54:23.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x4156D3342D5c385a87D264F90653733592000581
0,1998,2351,Ormeus Coin,ORMEUS,ormeus-coin,1,2017-09-29T14:54:36.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xc96df921009b790dffca412375251ed1a2b75c60
0,2001,1024,ColossusXT,COLX,colossusxt,1,2017-09-29T21:24:24.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,2002,2203,TrezarCoin,TZC,trezarcoin,1,2017-09-29T19:09:25.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,2006,2089,Cobinhood,COB,cobinhood,1,2017-10-01T00:24:24.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xb2f7eb1f2c37645be61d73953035360e768d81e6
0,2009,1670,Bismuth,BIS,bismuth,1,2017-10-01T18:04:26.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,2010,7,Cardano,ADA,cardano,1,2017-10-01T20:34:25.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,2011,53,Tezos,XTZ,tezos,1,2017-10-02T15:59:43.000Z,2023-06-26T12:29:00.000Z,,,,,,
0,2019,793,Viberate,VIB,viberate,1,2017-10-06T17:24:25.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x2c974b2d0ba1716e644c1fc59982a89ddd2ff724
0,2022,1940,Internxt,INXT,internxt,1,2017-10-07T00:39:24.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x4a8f5f96d5436e43112c2fbc6a9f70da9e4e16d4
0,2027,203,Cryptonex,CNX,cryptonex,1,2017-10-07T18:24:25.000Z,2023-06-26T12:29:00.000Z,,,,,,
